0,1,2,3,4,5,6,7,8,9,10,11,12,label
-531.7699,45.813854,-27.137558,-1.4271878,9.056792,-4.7660155,-0.9171129,-2.023783,-2.2376745,-1.264127,-4.7535276,0.977535,0.60601515,normal
-565.4868,59.644844,-24.362438,3.3992462,7.3904853,-14.253175,-2.2626362,-5.632308,-13.622612,-2.6558044,-7.8619394,-10.568748,1.1012365,normal
-508.60544,38.14744,-16.50325,3.2581189,1.4798149,-4.008569,6.0150847,-4.0686765,-6.729303,-2.42081,-6.3876896,-0.67346245,-0.2513851,normal
-469.12952,63.347336,-18.526691,-5.9031467,3.4853287,-11.596975,-8.479463,-8.506514,-11.327565,-8.089374,-12.928661,-11.331395,-2.7188768,normal
-520.05365,20.023346,-3.2607627,0.5359652,0.9732349,-1.8986361,0.6826662,-1.4310703,-2.151135,-0.1226314,-2.4627554,-2.396647,-0.25580075,normal
-309.52902,86.72765,-20.694315,31.519314,-4.87842,-0.9124058,0.4774249,0.49296352,-5.616168,-3.2953496,-7.237685,-9.68651,-5.84994,normal
-529.41327,101.26951,-21.842472,13.385223,14.128898,-19.48135,-2.104882,-0.7599044,-14.511925,-9.631437,-10.195841,-8.990565,-1.9636172,normal
-622.9002,106.90483,-3.7911859,-4.389272,10.681546,-6.508507,-7.292007,-2.5312846,-7.875457,-5.6893573,-2.295439,-5.3269024,-7.374423,normal
-481.4253,24.669579,-1.4339858,4.8164845,-3.445752,1.253691,0.55977005,5.521428,-0.012552875,-0.044192508,0.8973369,5.5807476,-0.027058613,normal
-934.1825,50.73057,-15.306769,-0.89510787,0.3155451,-0.9567488,0.10282986,-0.5539996,-1.7735629,1.8861868,-0.7980343,-1.3858079,-1.6807022,normal
-418.12692,118.07423,18.23115,7.1848154,6.338682,13.325556,4.549949,3.4781177,-0.52988565,-1.310832,-0.9060372,2.8491542,-4.9818754,normal
-569.153,35.041534,13.418833,14.380122,9.78151,7.484311,10.24703,5.4410105,3.4529757,2.5535302,-1.4067607,-0.5226969,-0.9170473,normal
-689.94086,141.42921,-66.38444,4.235704,-2.463643,-29.604832,9.26788,-7.8784127,-23.211006,3.0392928,-13.199531,-4.535215,-2.4431534,normal
-510.1796,44.12572,-7.0482025,3.2834828,2.863375,-7.367825,0.43171784,-2.0703144,-6.7313375,-1.4320087,-4.344043,-7.3025427,-3.5893435,normal
-810.9375,140.29585,22.161161,-10.327777,-9.82244,-11.188165,-13.860171,-8.04701,-14.255517,-9.276548,2.5643768,11.345101,-4.484837,normal
-821.86707,74.937996,7.7601094,29.004398,22.408705,-0.0636529,8.79727,3.1164517,-5.304083,1.0694342,-5.834126,-9.5619135,-3.7371392,normal
-408.98456,102.45199,-12.215315,-17.754244,9.374576,4.0982037,-13.422933,-24.003256,-15.248674,-5.035108,-10.886429,-8.729365,-0.7286483,normal
-399.94974,93.0447,5.6968412,1.9097252,-2.5327184,1.8149248,1.1765919,-2.2661102,-1.9743733,-7.9494123,-4.3825297,-2.1235902,0.95606583,normal
-597.5266,45.738327,4.744648,3.0334978,-4.6820507,-13.63269,-4.9953084,-3.4451532,-5.9943457,-2.377682,-4.810436,-6.5194345,-1.396135,normal
-494.56915,38.236168,-5.90068,7.5437193,6.5495505,0.18307984,2.8815832,-6.440257,-4.963899,1.3884687,-3.2730372,-1.6253886,-1.3428327,normal
-439.94275,67.40176,-27.149372,-10.52142,11.931388,-4.7015104,-7.65746,-0.13119458,-4.765779,-13.315199,-6.5777936,5.8253584,-1.8257318,normal
-524.9083,56.420364,-15.161324,-4.8616467,9.38062,-0.17228311,-4.270993,-5.7031474,-2.9873235,-0.08206687,-2.5930505,-1.3770919,-0.9033013,normal
-501.7912,44.881607,-27.363745,-0.5035411,3.3391297,-4.005643,6.974532,-2.0847223,-4.155771,0.09449224,-6.379815,-3.0389457,-2.6468706,normal
-562.2409,48.265255,-8.590897,6.20127,10.293038,-13.402306,-15.671336,-4.179763,-3.6794348,-13.221116,-12.327952,1.8659334,1.9932458,normal
-373.1344,92.67529,-24.465805,12.322831,-1.161251,-25.350986,5.1466846,-0.21304317,-7.0261054,2.1828315,-10.156957,-5.3778315,4.472738,normal
-861.61224,75.41256,-0.917435,13.460496,0.40177238,-12.742852,-7.597403,-2.27044,-5.9603066,1.6227783,-2.535292,-2.1300673,-0.20808399,normal
-518.26514,87.00253,-11.714405,19.490923,13.159755,-11.197041,-3.251142,-18.605375,-15.654867,5.108157,-5.8027053,-8.422006,0.68793887,normal
-608.8176,141.68091,1.3405417,19.287128,9.151119,-16.87072,7.53865,0.11186791,-13.336119,0.3047851,-5.290436,-10.055733,-2.9437315,normal
-678.4555,57.009243,14.815885,9.184357,7.3974557,4.5280123,8.796405,5.1376457,0.19817215,2.1100867,2.3198054,2.5664077,2.85481,normal
-381.58636,93.2355,-2.7579207,-7.904303,-9.38736,7.2036023,4.00918,14.039501,4.55309,0.54477364,-8.3130865,-0.7683375,1.9768159,normal
-647.2973,93.036415,-28.515923,23.058546,21.960114,-16.706068,-1.2592379,-2.7561357,-7.546078,1.5780667,-3.935226,0.83644867,5.0416327,normal
-585.59216,42.833164,-6.571465,3.8750443,7.2822213,-0.5854894,3.4200456,1.3311652,-1.2378541,-1.9820234,-6.0877633,-1.4429281,2.4737449,normal
-535.3817,12.717845,-7.407205,-0.029509626,5.810961,0.65238374,1.8197215,2.698792,-2.3690662,-2.0010698,0.9878434,-1.1614763,-2.6526608,normal
-476.4444,26.737732,-6.447429,2.9845078,2.406968,-3.1979775,2.7571435,0.2790059,-2.7302406,-0.63265806,-1.78432,-0.7044843,-0.00849337,normal
-590.2977,126.78711,-2.3780336,4.430933,-0.26102227,8.961044,-16.572905,15.707043,-19.457233,-0.11819778,-21.28815,0.6028773,-12.998372,normal
-477.87253,29.041943,9.057357,9.085777,5.05668,3.5513291,2.5859177,2.655434,0.655624,0.7652609,0.5921908,-0.13577439,0.13076647,normal
-789.9889,39.777496,-0.2504765,7.3826685,5.406506,-2.5322795,3.077213,0.947481,-0.9301626,1.9708326,-1.1391286,-0.58097744,1.6105807,normal
-434.39996,70.82646,13.172811,17.464838,4.0070095,-4.4923573,11.33944,6.047739,0.13132548,3.3351233,-2.1371906,1.1523087,5.6603055,normal
-333.0304,78.233894,-22.693811,-5.297884,-18.920082,12.058797,-5.970009,-10.032889,-14.197949,-14.889297,-14.369775,1.4700155,-2.857314,normal
-330.47763,111.9624,-52.38872,14.259881,-8.588748,-29.702454,18.835033,-13.252105,-23.600796,4.050929,-16.21227,-14.646524,1.5379078,normal
-596.3324,67.36025,10.46124,28.664614,14.411718,-1.7918928,6.725893,-5.6766033,-5.263852,2.7930174,-10.780592,-8.439348,-2.0500696,normal
-609.6557,39.69198,-2.901623,11.706727,-3.48954,-0.0037658894,3.7564855,3.1214702,3.8128848,2.6576602,-0.69793195,-1.6625915,-1.4807903,normal
-639.6111,41.882484,-6.6917205,20.920689,1.1948006,-12.180046,10.396255,-4.743051,-11.622048,3.9968367,-4.73634,-6.6531434,0.1885377,normal
-417.76535,62.862553,-28.318165,11.691173,5.0859537,-6.8365903,11.284737,-11.83128,-13.535111,2.328527,-11.201351,-3.1549509,5.067326,normal
-413.30405,89.32628,0.98393625,2.2099483,5.4734297,-3.9328241,4.237104,0.32648286,-7.510089,-3.9764955,-5.6246247,-5.759175,-2.3182564,normal
-532.71484,26.124657,-7.8449235,0.4957307,3.4183037,-3.7381606,-1.6261396,-2.8789427,-5.305052,-3.2857094,-3.422119,-1.1973565,1.1586199,normal
-533.95374,78.628395,-10.879473,-6.2937484,6.335917,14.618172,7.1046743,2.5929313,-11.696096,-4.4859095,1.5260459,6.592999,2.5071068,normal
-467.95868,53.01616,-8.687916,-0.31947994,0.29623783,-1.1230156,9.32071,3.2672622,-1.4054387,1.1952381,-1.50728,0.8342574,1.0789845,normal
-481.8614,47.109936,-3.9948645,-4.673164,0.6160953,0.32750142,1.4808435,-4.5130343,-4.553214,0.60503465,-1.9839239,-3.149937,-1.0563924,normal
-374.5798,77.27439,13.60725,10.738686,4.567635,17.166965,4.081301,6.650933,-2.7309604,-8.783306,-10.176674,0.06277732,3.179071,normal
-356.9478,66.88163,-21.205603,-1.4058613,-4.3643737,-5.5963097,4.339994,4.92571,-8.968881,-2.8774722,-3.4712133,-5.0294175,-1.9532847,normal
-426.70135,99.72113,-19.334415,8.959506,6.2199984,-10.162348,8.57976,-8.903202,-16.779175,-1.3709329,-11.278985,-5.7178073,5.3780947,normal
-424.22693,67.001915,18.075466,18.080734,10.705533,15.328492,3.0971203,5.759384,-0.9926234,-3.7708054,-0.031658586,0.26978934,1.4953557,normal
-458.10306,57.32361,-15.788138,12.4493885,-1.5390517,-9.160963,2.2102542,-3.7376611,-4.401838,-5.5157013,-7.1900616,-5.6509933,-3.7271986,normal
-536.6373,28.418785,-8.0002575,-1.6328503,-1.6640201,-6.983023,-2.9248633,-4.0402703,-3.0389082,-0.7422873,-3.316707,-1.0155164,0.10071087,normal
-422.1245,86.54033,-7.894935,2.8682766,6.4682746,-4.7104425,5.537567,0.5431797,-5.8431826,-2.5561528,-6.319851,-4.3195434,-4.006526,normal
-519.1242,26.95455,-8.885292,-2.5312123,3.6607726,-2.494214,1.0230141,3.6300914,-1.4439164,-2.347442,-0.58176154,-1.7068866,-2.303793,normal
-378.49966,71.89663,5.2200336,2.632195,-6.2826505,10.906129,-1.1543633,3.851092,1.1611211,8.074499,0.82130444,2.914325,1.4298072,normal
-583.1662,34.706825,-29.343859,6.842494,-1.7515389,-12.672018,6.9547977,-5.4586406,-6.873704,2.6283271,-7.1362953,-0.8865868,2.9053097,normal
-562.9537,56.39105,6.862248,32.533604,14.260642,-5.535835,15.3803425,3.1568468,-11.992431,3.02935,2.4033515,-2.401508,1.8354716,normal
-647.3686,12.765886,-9.023715,1.1565104,1.0190198,-2.5766683,1.502438,-1.3133456,-1.8839867,-0.74369276,-2.9891517,0.09041137,0.51184344,normal
-678.5845,70.681244,-9.151976,-5.0937133,-12.155533,-17.195715,8.956436,6.99117,-7.386827,-2.0314338,-2.039226,-6.052074,-5.574063,normal
-415.37646,84.41171,-39.002876,-6.5819454,-1.1819959,-12.030068,4.0845876,-11.080717,-15.559567,-8.833253,-14.267512,0.9259014,1.4978719,normal
-436.1805,98.337,-34.456806,19.538391,12.581867,-22.900667,6.4512706,-2.8220837,-18.086987,-1.1009804,-5.3234196,-6.346483,-1.8071163,normal
-540.81757,41.390606,11.137229,6.473772,6.3290033,0.5749867,-1.2015678,-1.8475122,-3.1389973,-2.736417,-2.7399845,-2.430398,-0.9058214,normal
-655.6554,63.041965,-29.293516,23.364166,8.408213,-13.083612,6.924549,-9.467043,-3.152925,7.046445,-11.437662,0.82755494,3.8048334,normal
-456.61542,31.498844,-6.73297,-0.9658613,2.6719065,-3.484786,-1.7483441,-1.8590231,-2.4471567,-1.0790528,-2.1320026,-1.5326989,-1.1947129,normal
-587.817,27.743427,-2.4977098,4.5257554,6.482284,-2.5008457,-2.2310126,-1.0491925,-2.641374,-3.9915416,-4.9454784,-3.7974818,-4.9814262,normal
-510.9612,50.941826,-7.6334624,1.1391279,4.6120763,-5.5448823,2.0653164,2.2873394,-3.109474,0.17153838,-2.2155235,-4.4748993,-0.84256655,normal
-487.19412,49.795647,4.0524335,0.6024546,1.6362827,-1.6244167,0.10804757,-3.6859732,-4.23673,0.16426274,-1.2396859,-0.9362406,0.590725,normal
-439.9147,65.2718,-19.793941,7.5823107,1.6776975,-9.022005,5.0920343,-6.9068565,-4.403207,0.8769543,-13.511906,-7.1378717,-3.814382,normal
-501.07166,18.625797,3.3302805,-1.0961723,2.132432,2.6407082,0.5667297,0.49142104,1.2525258,0.10459669,-0.9284888,0.23444332,1.0754294,normal
-408.43536,53.92252,-9.570469,-3.3678107,4.057461,-5.7345386,-1.7606114,2.9771051,-10.636591,-0.8108186,-11.040966,-5.1467295,-8.656844,normal
-538.32355,36.112995,-8.50373,7.5373936,-4.800013,9.561708,-0.82781005,-3.613557,-0.42412856,-7.257759,1.2121671,1.1203084,1.5601271,normal
-498.72214,43.789227,-15.253656,-6.7936745,-5.6860757,-9.08529,3.4855788,2.0382125,-0.5987286,2.917614,-0.9342003,-2.567925,-3.5703714,normal
-450.2623,63.70798,-39.021954,2.974427,3.2973294,-11.784384,5.4388847,-9.119047,-13.474341,-4.3361397,-11.334235,-2.9332728,0.9163378,normal
-951.1698,7.0074105,-12.548924,8.111065,-6.0159225,-7.191288,-1.816607,-6.011086,-11.080398,1.5126594,1.2355808,-3.1549044,-5.7737145,normal
-420.7858,87.762535,-39.10223,9.030306,0.9153227,-21.844446,3.9306214,-9.525229,-12.900687,1.468114,-4.549843,1.9998479,-3.149565,normal
-461.74158,58.305637,-21.336004,-6.7595944,1.8993257,-9.617481,-0.6903945,-2.3312676,-10.734375,-5.8064456,-4.6268077,-4.736839,-1.5643476,normal
-490.16196,69.17366,17.820948,21.72232,15.215016,5.729808,9.073567,1.5330164,-0.59255254,1.1718479,-5.1987047,-2.714109,0.00434138,normal
-426.74878,73.626884,-38.2999,0.00054530095,-1.1003495,-17.675524,8.380325,2.4532363,-4.8836255,0.5297169,-8.59567,-3.1350532,-1.7991332,normal
-386.29245,81.3847,-11.870442,-5.2260237,-3.9991422,-5.437601,-9.169976,-0.74215853,-9.7541065,-15.351102,-9.400579,-0.44795674,-5.692093,normal
-481.171,43.9123,-11.561665,1.6129756,-4.741165,-7.0737123,4.9393363,-6.6942916,-7.2839336,-1.7321604,-8.225819,-1.5271239,0.111992486,normal
-563.6234,71.14817,-72.63213,18.630844,-16.412416,-48.47655,11.429643,-13.87772,-22.10172,5.130237,-11.039564,2.5988407,10.913441,normal
-570.59607,25.19405,-4.0658965,3.532105,1.7985288,-1.2490805,1.3693191,-4.7503066,-2.979509,0.21305756,-3.8183773,0.04492805,1.36323,normal
-407.31073,119.27584,-18.27847,8.965877,10.733906,-25.849901,-3.5116668,5.2429037,-14.096687,-9.416873,-2.7470102,-0.53272885,-0.8066249,normal
-453.68546,60.260197,-29.812445,9.667509,2.3322372,-15.608137,7.985831,-4.274727,-11.7799,0.69976074,-8.310479,-4.3089523,3.6746404,normal
-536.5756,26.347952,-12.519891,4.161594,-1.4331353,-5.119489,7.8985314,-0.11337562,-4.305763,-0.86485124,-4.842628,0.12422077,1.7469164,normal
-396.60052,80.545105,-31.02536,-6.5457587,-1.4347593,-20.504417,-2.499017,-2.466062,-11.687401,-4.210325,-5.6040683,-5.900249,-0.9588562,normal
-636.3086,11.454057,0.08105683,-0.8831541,0.24258454,-0.58368134,-0.63037735,-1.228447,-1.6606245,-0.78295785,-0.28962946,-0.21599634,-0.28757584,normal
-572.9081,20.90079,0.0003857149,-0.8890999,1.3091475,0.32734013,0.7986624,-1.3337026,-2.7487757,-0.8780272,-0.50637406,-0.34823412,0.37844628,normal
-659.2384,113.19106,-36.068607,-2.020205,9.769851,-16.926762,2.529535,-1.5169305,-14.819385,-1.5284586,-6.4807057,-10.483895,-1.5703871,normal
-417.94556,68.144035,-42.821915,13.680544,3.18635,-12.95048,10.338634,-17.655106,-17.867933,-0.399322,-15.448367,-1.350202,6.6483097,normal
-1040.7026,6.358501,-1.9336021,1.022586,0.24026169,-1.4067465,0.05157649,-0.46139583,-0.9915198,0.21418114,-0.6310502,-0.4402256,0.11627563,normal
-493.30295,37.723885,-19.49593,2.1725702,1.8379443,-4.6501083,7.1042967,0.30635747,-3.7133534,-2.7514496,-7.473846,-0.64293885,-1.4353281,normal
-395.9118,94.37796,-16.171375,2.3455865,-4.0737844,-3.3849852,6.581511,-8.710329,-0.8985516,-1.1917337,-10.163679,3.0151074,1.5979125,normal
-579.6919,15.157799,-8.85705,2.656138,-1.8466779,-3.4996412,3.690262,-2.7924683,-2.5330377,0.65618247,-2.983029,0.56901544,1.1658036,normal
-410.24622,77.420074,-17.576883,5.8188577,11.658534,-7.1127405,0.13254349,-6.5226192,-12.042562,-2.3467143,-5.3949647,-6.9791913,-2.5409997,normal
-448.50006,148.30714,8.474017,9.721706,12.039993,-15.417624,-8.5337715,-3.868235,-8.376007,-6.6854625,-13.960974,-11.976944,-3.1014621,normal
-205.93181,98.63986,4.122489,25.424137,-3.6416788,30.016394,-13.628834,14.973307,-6.1243405,7.5511127,-5.24845,1.334846,-3.768185,normal
-383.787,45.912983,-35.769585,8.534471,4.2911654,-17.286673,1.0345975,-6.288875,-8.862892,2.6739898,-4.383809,-0.54658896,5.323274,normal
-487.08878,20.78207,-7.0153294,-0.14317098,1.8734673,-3.0984323,3.1288574,3.7182891,-2.862629,-3.106754,-0.84122616,-0.054828968,-0.90824926,normal
-441.45413,101.22771,2.5303233,-0.44024163,-4.4912295,-11.056173,0.37499338,-9.314436,-13.294854,-4.2494187,-10.1940975,-11.365734,-5.859322,normal
-427.51877,92.00673,-27.58475,-8.531797,5.6393213,-10.910905,-4.4522276,-6.810216,-7.927182,-1.2341381,-9.80116,-10.149072,-3.7039447,normal
-855.46326,80.84093,-2.0661988,3.5599597,2.060296,-2.8251016,-1.82313,1.6558316,-5.1980557,-0.6166261,-2.958142,-3.2600636,-2.0798268,normal
-410.2805,87.22514,-8.243267,3.6180606,13.34248,-5.6397333,-6.0397267,-8.608282,-15.166338,-10.887029,-5.973479,-2.1634948,-3.4741619,normal
-383.74335,93.75532,-41.196228,-2.636312,-1.7353224,-23.339602,4.1719637,-4.226552,-13.987023,1.7305597,-6.7219214,-7.5743704,-2.0923228,normal
-308.3248,117.13866,-47.20271,5.44877,0.39906746,-18.908468,3.9638689,-18.89983,-22.847118,-3.6418076,-10.494659,-6.4824553,1.079398,normal
-515.082,29.601795,-0.7192842,6.998929,4.1398554,-3.426606,1.2870419,-1.8854314,-5.029703,-1.5635693,-2.8819823,-3.0266092,-1.5348269,normal
-339.51944,107.35603,-34.480244,9.832131,9.637098,-9.575206,15.795611,-1.6031064,-14.283609,-0.3277196,-12.553386,-7.973053,6.0009594,normal
-526.1911,30.789549,-1.0905766,-5.231717,3.8160753,0.98160976,-4.3321095,-0.67101276,1.0894711,-3.2317853,-2.8157856,1.6972414,0.50919515,normal
-654.4294,33.879005,-4.8846526,2.3662288,3.4833596,-0.97063684,3.0694435,-2.8422096,-5.738242,-0.017598875,-0.1401681,-0.29039055,0.20034896,normal
-724.9456,119.84622,22.796879,9.457769,11.6137085,15.492522,9.379462,8.347345,-4.710752,0.5533365,2.711692,-0.14662734,-7.658394,normal
-442.26468,64.379425,-16.243582,1.5828359,4.496779,-8.615095,0.31614587,-7.760443,-13.872094,-3.733245,-5.1254787,-5.1990857,-0.28591543,normal
-518.17035,39.349556,-16.057652,2.3873632,0.07600708,-4.2954373,5.682643,-6.052895,-8.513501,-2.7449284,-5.322513,1.2577101,-1.0931811,normal
-448.3312,65.839905,-2.2955868,13.664059,-1.1389055,-6.2146306,4.8984656,-11.571763,-13.530499,-3.3262432,-3.8685308,-3.0077214,-5.856568,normal
-583.97864,74.355965,-27.851307,27.153152,16.060377,-14.628497,12.241824,-0.52944964,-12.994284,1.9082283,-5.5772805,-5.6454897,-1.2611247,normal
-590.2461,58.065838,18.336468,15.944417,9.019077,0.22382577,1.042538,-3.3448663,-4.0984874,-1.3784072,-3.6302564,-4.011082,-6.1391416,normal
-471.99432,43.774624,-3.439361,4.8728533,-1.249623,-6.648051,4.621443,-2.1966705,-5.774189,-0.8825055,-7.2923093,-5.7498517,0.49946284,normal
-534.08307,25.982506,1.590563,7.5452294,4.802496,1.2630099,5.3594103,0.21608275,-1.6455159,1.685639,0.04475761,1.0216093,1.2198133,normal
-414.0034,73.866394,18.475233,17.214169,5.298812,17.86449,13.084978,10.330064,6.6797204,6.1814103,2.4783828,6.6632013,6.96007,normal
-420.37155,36.323807,-35.003536,0.7028613,-16.898506,-7.338835,0.8178662,6.248634,-18.343216,-5.726484,-13.270804,-1.1458361,-0.98299986,normal
-403.5517,73.32488,-21.835585,3.03907,0.8916426,-13.86426,3.035193,-3.6409636,-5.9130673,1.8710222,-7.271952,-1.7209289,0.19541477,normal
-518.9092,27.409311,-6.377338,-3.0199628,0.25635752,-1.857113,-0.05743996,-1.6538217,-1.0491991,-1.3735838,-4.4860716,-1.2396132,-0.04341776,normal
-406.695,59.224373,-41.472126,6.5255346,-7.093552,-14.559335,3.8898852,-11.678715,-8.646883,-3.0493896,-5.2463074,2.6127856,-4.67576,normal
-550.1985,17.408531,-3.155953,1.1595528,1.6541414,-0.9206433,1.9195015,0.02629337,-0.82577085,0.932669,-1.2630193,-1.0852339,0.3827047,normal
-467.55093,51.96172,-23.86241,4.3998117,9.394116,-3.6126866,5.413034,-3.364615,-7.6765532,1.5980797,0.42463535,0.38565564,-3.007256,normal
-423.54736,67.46628,-2.4897852,-6.6048326,-4.5691676,-12.101564,-3.4552677,-2.415681,-9.294863,-4.90001,-3.077778,-4.7028127,-1.7688762,normal
-344.3506,138.94571,8.007912,-11.015512,-9.070425,-10.346398,-4.59222,-10.968981,-11.724304,-8.795179,-6.3065853,4.8794436,5.572024,normal
-363.19818,119.9458,-48.971237,-19.07818,1.8791912,-15.776693,2.2868595,-1.0704153,-8.71104,6.363283,1.5483606,-2.1691275,-2.6268227,normal
-471.73636,50.13924,-16.679714,6.565336,-1.3030095,-10.362607,5.883551,-5.3065886,-7.2237024,2.1764774,-5.3450055,-3.6475568,-3.704838,normal
-486.37466,72.28798,0.58230853,5.715674,3.1947286,-12.178808,-1.9087278,-0.592989,-9.171504,-6.6506357,-6.9878106,-7.521705,-3.5624309,normal
-409.05872,61.63361,-28.971048,8.654851,9.872136,-11.380639,-0.33900434,-8.436003,-10.814329,-3.634674,-12.125798,-6.5753536,-0.051804166,normal
-491.3475,56.06068,-6.5132184,11.38901,3.7884305,-5.338668,7.732393,0.088935,-1.4058667,0.72571295,-8.099861,-1.366375,1.5489963,normal
-281.0477,51.152466,-8.772648,10.410269,-12.188643,4.1043305,-11.517831,9.795067,-8.130869,-0.21723509,-10.367576,6.60687,-5.867757,normal
-585.5836,24.975594,-4.245317,-0.14855203,1.234472,-2.432712,-1.1043032,-4.7544875,-5.028629,-0.7099068,-1.2809681,-1.1454474,-0.7660554,normal
-504.40137,30.693,-5.2861657,-0.0739868,3.6352172,1.2699803,2.48391,-2.7849524,-4.1993194,-2.0914254,-3.7842994,-1.4288323,-0.6308558,normal
-364.19754,95.044014,-25.689558,4.2532954,5.228007,-11.134501,2.1588655,-6.5216346,-5.7447386,-5.6286564,-17.353306,0.019026702,3.3185208,normal
-939.1289,8.016087,-9.037046,-2.3556633,-0.04342081,0.17441982,-2.1535876,5.8115087,-1.2192008,1.4226774,-1.1610231,-1.4886669,-1.9676716,normal
-342.0576,88.42126,-32.05965,2.9727874,6.147528,-11.532786,3.2769623,-13.32092,-17.565418,2.2875936,-7.1756415,-8.298274,1.0803738,normal
-463.95877,89.293846,-17.75779,-10.719889,0.47115135,-12.903802,0.36436084,3.3977058,-9.864264,-5.622172,-3.2024357,-9.668677,-7.3150373,normal
-456.55078,55.036354,3.4660685,7.186855,-3.909886,-9.791021,-4.662932,-8.449052,-6.434766,-4.9905944,-5.1756825,1.7981617,1.6689805,normal
-511.88562,40.346176,-11.041873,-2.1468496,8.55559,3.943046,3.9508688,-2.4853194,-6.917243,-3.3663678,-6.476301,-8.102917,-4.6110964,normal
-378.02274,107.28239,-62.43948,-0.9832836,-6.955713,-24.691164,17.957148,-16.037697,-31.792948,4.0066524,-8.414164,-12.222977,2.6775885,normal
-685.6192,103.106224,-51.665916,17.158585,22.019165,-9.1571665,20.382458,-3.3119345,-22.59983,1.6315911,-7.9174037,-9.283695,1.6861799,normal
-498.8182,24.743418,-6.7624145,2.889079,1.7778915,-3.7517993,3.5691838,-0.3452118,-4.6166816,-0.123655066,-2.562983,-3.068482,0.89352727,normal
-457.05334,65.77438,-18.652445,0.3274476,0.93539643,-3.9283445,12.144657,-0.62809026,-8.660642,-3.4464202,-9.082247,-1.1821705,3.7835095,normal
-639.6717,25.46454,-8.164582,-0.10496105,1.067769,-3.3400426,1.4144299,-1.1304601,-2.319021,0.7477239,-1.790206,-1.1974417,1.5366578,normal
-1128.654,0.45438072,-0.40176648,0.22328462,-0.07261847,-0.004398952,-0.020923635,-0.024687026,-0.027003102,0.076824315,-0.037047546,-0.009192123,-0.0127444565,normal
-483.96667,44.920033,-1.8627083,5.3883777,5.2359357,-0.18415324,4.384613,0.15356025,-0.69169194,0.6440665,-3.5717683,-0.6543423,0.9076236,normal
-424.38467,71.92332,-15.255092,5.88587,4.1858816,-6.188433,10.500388,-0.5287534,-7.400897,2.864736,-4.4913464,-5.1194825,2.1328304,normal
-474.86105,157.45816,-87.38212,15.772937,20.490662,-17.45311,35.013977,1.3198912,-21.711658,9.545751,-9.35438,-8.282671,3.4160068,normal
-468.76495,56.609516,-32.100834,-12.9847145,2.3986735,-8.703039,-6.2812066,-6.0118,-2.7972867,-2.1271932,-9.876972,-3.0571911,2.8818946,normal
-452.87042,73.536514,1.73992,14.24713,8.536711,-2.598944,6.1034803,-8.143089,-14.614632,-6.1790724,-10.7934,-5.0395694,-0.0055921082,normal
-931.10455,43.531467,1.0409713,15.909087,7.3725758,-3.6059802,4.2593503,1.9657234,-6.059325,-0.9635528,-4.6400023,-4.64189,-2.6730611,normal
-403.79236,80.42308,-33.254025,9.216956,8.678046,-9.598731,10.372899,-8.631912,-18.406284,-2.9172297,-10.597003,-7.3519197,0.142961,normal
-617.9499,38.026707,-19.700651,-0.40102983,0.6399438,-6.2908087,-1.9005169,-10.360664,-5.506577,0.4909088,-6.06057,-0.4788875,-0.37934834,normal
-284.46017,161.77217,-45.91807,1.3081094,9.477687,-17.935104,11.084626,-4.485047,-17.102818,-1.4715085,-18.455359,-16.839243,0.6619493,normal
-906.89044,2.4516678,0.42170954,2.687163,-0.5064819,0.798633,0.9556894,-1.1352654,1.6385454,1.5740272,-2.8561106,1.4721894,0.7763862,normal
-415.31104,67.950066,-21.549269,-4.772162,-11.192706,-20.141645,1.8806031,-2.4293613,-7.007016,-5.1213694,-13.346599,-1.870628,4.3126416,normal
-494.82898,32.25625,0.9121996,9.387895,5.6203184,-0.6243442,5.0410385,1.919602,0.005002553,0.78241706,-2.2471073,0.6427791,1.9429696,normal
-558.71155,42.95491,18.153778,11.247396,5.021412,-1.6036865,-2.5365007,-4.15693,-4.6158915,-2.6262133,-1.8274345,-1.3429558,-2.4192727,penyakit
-468.20523,50.064293,13.6918745,13.5928,5.5786743,-3.6615822,2.3129535,-0.15775397,-4.3834405,-0.75670594,-2.030006,-2.8554296,-1.1207372,penyakit
-485.58594,57.652443,-4.3522944,-13.468405,-19.2157,-18.690704,-18.932072,-9.671737,-11.549578,-8.721306,-10.274027,-6.02648,-6.486393,penyakit
-441.8827,66.95881,17.342049,5.4646196,5.9342456,1.5675559,-11.039157,-9.290309,-11.3826475,-4.8695054,-8.643615,-4.3061852,-5.604299,penyakit
-492.7546,27.162962,-49.125256,-6.6602373,-49.62282,-4.6947484,-49.01855,-1.0270466,-43.042995,-0.65616524,-33.090366,0.605565,-26.001844,penyakit
-502.41644,25.61,-18.478184,5.857614,-0.27154753,-11.412884,2.8360653,-1.6190678,-4.811264,1.4414936,-2.4026089,-1.2827941,-0.22926971,penyakit
-453.17157,56.966526,-0.8570047,0.9555366,0.4134781,-4.091064,0.6203446,-4.615761,-8.817795,-6.484067,-6.716277,-3.8142507,-3.3602326,penyakit
-566.77423,93.92807,15.42704,9.94272,14.152736,-0.57341105,1.7483357,10.004794,0.47496375,-12.174017,-10.124543,-4.68371,-7.5793285,penyakit
-700.78046,159.46043,-41.7204,7.5822263,10.875363,-12.1755905,13.008942,5.6905837,-8.021544,-4.2470155,-19.897482,0.4221053,13.434723,penyakit
